hour,day_of_week,is_holiday,weather,traffic_level,active_orders,available_riders,avg_prep_time_min,zone_id,distance_km,hist_demand_trend,hist_cancel_rate,surge_multiplier,base_delivery_fee,final_delivery_fee,is_peak_hour
2,2,0,Clear,3,19,13,21.4,7,6.2,0.56,0.1392,1.77,46.2,81.77,1
9,6,0,Fog,4,31,26,19.2,15,6.6,-0.029,0.141,1.639,61.75,101.21,1
4,0,1,Clear,3,19,22,20.1,15,4.0,-0.196,0.3414,1.367,55.14,75.38,0
11,2,0,Clear,5,14,15,18.0,1,5.9,0.351,0.0701,1.458,38.2,55.7,1
7,4,0,Storm,2,40,20,7.0,12,4.1,-0.537,0.098,2.229,51.49,114.77,1
1,3,0,Cloudy,1,21,38,19.7,14,3.3,0.008,0.1243,1.124,53.0,59.57,0
1,1,0,Clear,5,20,25,22.9,13,5.1,-0.065,0.0611,1.344,55.9,75.13,0
20,1,0,Cloudy,3,28,12,18.3,4,3.4,-0.145,0.0125,2.225,36.45,81.1,1
1,5,0,Clear,3,9,10,9.7,6,6.6,0.094,0.2326,1.375,48.66,66.91,0
18,6,0,Fog,3,19,13,14.8,4,4.0,-0.079,0.0066,1.808,39.95,72.23,1
21,4,0,Rain,2,39,12,20.3,5,3.4,-0.497,0.2926,2.5,38.58,96.45,1
11,3,0,Rain,2,11,7,17.6,2,7.7,0.258,0.0499,1.881,43.4,81.64,1
7,5,0,Clear,2,7,16,23.9,1,1.6,-0.558,0.2581,1.19,27.07,32.21,0
18,1,0,Clear,2,37,26,22.1,11,3.0,0.423,0.2026,1.689,43.89,74.13,1
23,6,0,Rain,2,13,23,18.3,9,5.5,-0.064,0.2018,1.267,49.08,62.18,0
2,0,0,Clear,3,6,11,15.7,3,3.3,0.367,0.1498,1.243,38.08,47.33,0
23,4,1,Clear,4,17,19,22.5,8,4.9,-0.885,0.0718,1.599,46.76,74.77,1
22,2,0,Cloudy,5,26,20,18.2,11,2.2,-0.174,0.09,1.684,45.81,77.14,1
3,6,0,Rain,1,4,20,23.1,4,11.2,0.545,0.2565,1.254,55.25,69.28,0
1,1,0,Cloudy,4,15,25,16.9,13,3.8,0.569,0.123,1.338,52.86,70.73,0
17,4,1,Cloudy,2,13,15,8.1,2,4.3,0.987,0.159,1.513,39.17,59.26,1
1,1,0,Fog,3,13,25,19.9,12,2.3,1.161,0.1183,1.326,48.39,64.17,0
14,1,0,Clear,1,33,29,16.0,10,5.4,-0.659,0.0079,1.46,52.01,75.93,1
1,2,0,Clear,1,15,20,21.3,6,6.0,1.74,0.0599,1.342,46.15,61.93,0
16,5,0,Clear,4,20,21,16.9,8,3.1,0.959,0.1601,1.492,43.48,64.87,1
5,1,0,Cloudy,3,23,18,18.6,13,7.1,-0.842,0.1109,1.674,59.94,100.34,1
2,4,0,Rain,2,25,19,22.6,11,2.5,0.444,0.0445,1.64,45.44,74.52,1
1,3,0,Cloudy,5,18,18,16.1,8,3.3,0.626,0.1091,1.577,44.79,70.63,1
4,6,0,Cloudy,4,4,12,10.2,3,3.2,-1.804,0.0582,1.204,35.38,42.6,0
12,2,0,Cloudy,2,26,28,17.0,8,4.3,-0.707,0.0759,1.439,47.59,68.48,1
1,1,0,Cloudy,2,10,10,16.7,1,5.4,0.62,0.0511,1.409,35.59,50.15,1
19,6,0,Clear,2,21,9,22.3,1,15.1,1.268,0.1939,2.289,58.19,133.2,1
14,2,0,Clear,3,13,11,8.3,3,10.0,-0.727,0.0772,1.556,48.9,76.09,1
7,1,0,Clear,2,19,13,20.7,5,2.5,0.797,0.1963,1.677,36.01,60.39,1
23,5,0,Clear,3,14,21,19.6,11,6.9,0.688,0.0248,1.4,55.56,77.78,1
15,5,0,Clear,5,13,15,26.5,5,3.2,-0.501,0.0626,1.548,41.29,63.92,1
16,0,0,Clear,5,5,10,16.5,1,9.4,-2.066,0.022,1.397,46.97,65.62,0
4,5,0,Cloudy,3,7,25,18.7,9,3.2,0.886,0.1976,1.203,41.69,50.15,0
17,4,0,Cloudy,4,25,23,21.0,10,4.8,0.117,0.1312,1.592,50.69,80.7,1
13,1,0,Clear,2,32,28,10.8,12,4.5,0.715,0.0517,1.516,52.25,79.21,1
23,3,0,Clear,3,8,17,17.3,7,10.5,0.634,0.0856,1.291,58.88,76.01,0
11,1,1,Clear,2,28,28,18.4,10,2.6,2.043,0.2817,1.592,43.07,68.57,1
16,1,0,Rain,2,27,24,13.1,14,4.0,1.59,0.048,1.606,54.32,87.24,1
8,0,0,Cloudy,3,35,33,31.2,15,5.3,1.509,0.0882,1.538,58.94,90.65,1
0,1,0,Rain,4,13,12,17.7,9,5.6,-1.055,0.024,1.657,50.23,83.23,1
3,4,0,Clear,3,15,19,16.1,7,3.0,2.56,0.1792,1.436,40.36,57.96,1
20,5,0,Clear,3,40,25,15.9,12,5.0,-1.556,0.1497,1.863,52.81,98.39,1
17,3,1,Rain,2,51,25,17.1,13,2.3,-0.952,0.2879,2.237,47.45,106.15,1
8,0,0,Clear,5,25,21,15.7,9,1.9,0.985,0.1302,1.628,42.79,69.66,1
16,3,0,Clear,3,28,22,9.7,15,4.3,-0.31,0.1787,1.598,56.24,89.87,1
0,5,0,Cloudy,4,17,15,6.1,9,1.5,-0.345,0.2268,1.569,39.74,62.35,1
0,5,0,Rain,4,11,10,21.8,4,5.0,-0.481,0.0575,1.576,42.06,66.29,1
12,5,0,Cloudy,3,23,15,15.3,4,6.7,-0.183,0.1199,1.738,44.55,77.43,1
14,2,0,Rain,3,18,8,21.4,2,7.3,-0.855,0.0846,2.357,44.38,104.6,1
22,4,0,Cloudy,1,20,25,24.8,6,3.1,-0.313,0.2708,1.341,40.2,53.91,0
18,0,0,Rain,2,12,15,23.1,3,3.5,-0.814,0.1938,1.455,38.86,56.54,1
6,2,0,Clear,3,14,30,20.2,13,2.4,-1.037,0.2834,1.221,47.88,58.46,0
19,3,0,Cloudy,2,20,13,17.6,2,7.1,-0.249,0.0309,1.707,42.14,71.93,1
11,0,0,Clear,4,30,24,22.6,15,4.5,-0.016,0.3527,1.595,57.09,91.06,1
19,0,0,Cloudy,2,55,29,21.9,14,11.9,-0.334,0.203,1.993,70.61,140.73,1
4,5,0,Cloudy,5,6,15,21.3,6,2.3,1.417,0.2074,1.341,39.41,52.85,0
0,1,0,Rain,4,15,7,16.6,6,4.0,0.069,0.2066,2.284,41.42,94.6,1
1,0,0,Rain,2,12,16,21.3,8,9.1,-0.152,0.1698,1.341,56.89,76.29,0
23,4,0,Cloudy,1,4,8,18.6,1,12.5,-0.733,0.0822,1.232,51.51,63.46,0
1,1,0,Cloudy,1,9,18,32.9,4,7.4,-0.292,0.3133,1.18,44.8,52.86,0
22,6,0,Rain,1,17,18,21.6,9,1.9,-1.514,0.0505,1.475,43.49,64.15,1
17,6,0,Rain,2,18,14,26.3,4,5.8,1.378,0.1074,1.82,43.62,79.39,1
3,5,0,Clear,1,8,25,25.3,8,3.0,0.156,0.1547,1.102,39.72,43.77,0
20,2,0,Cloudy,3,31,19,19.4,9,6.7,-1.634,0.0239,1.845,52.58,97.01,1
3,6,1,Storm,3,13,13,19.6,6,4.5,1.711,0.2507,1.741,43.13,75.09,1
3,1,0,Clear,4,8,6,24.2,2,11.8,-0.158,0.0167,1.714,51.17,87.71,1
13,1,0,Cloudy,4,14,11,23.4,2,16.6,-0.563,0.0209,1.668,62.45,104.17,1
6,6,0,Clear,1,15,31,12.3,11,11.8,-1.711,0.2129,1.052,64.52,67.88,0
6,4,0,Rain,5,11,13,10.8,6,3.3,-0.64,0.2131,1.539,41.82,64.36,1
4,0,1,Rain,3,11,11,15.3,2,4.9,-0.825,0.0363,1.68,36.82,61.86,1
14,6,0,Fog,3,21,25,27.6,10,3.7,-0.779,0.089,1.462,47.62,69.62,1
0,1,0,Rain,2,6,13,7.2,1,8.1,1.211,0.2192,1.397,42.52,59.4,0
5,4,0,Cloudy,3,13,31,16.6,15,1.8,1.507,0.1981,1.24,53.33,66.13,0
13,3,0,Cloudy,2,20,15,12.6,4,4.8,0.972,0.0679,1.674,39.85,66.71,1
11,0,0,Rain,3,16,14,12.7,7,1.6,0.106,0.0316,1.562,40.23,62.84,1
16,5,0,Rain,2,37,29,14.1,14,6.0,2.705,0.32,1.9,57.33,108.93,1
5,4,0,Clear,2,21,26,6.5,10,7.0,0.227,0.0394,1.385,51.86,71.83,0
15,6,0,Clear,2,6,11,19.6,2,4.1,-0.645,0.2023,1.27,35.46,45.03,0
18,4,0,Rain,4,18,17,25.1,7,2.8,0.35,0.0934,1.691,40.53,68.54,1
9,5,0,Clear,2,19,21,18.4,9,7.6,2.743,0.1365,1.491,53.18,79.29,1
6,6,0,Rain,4,16,16,12.4,10,2.5,0.955,0.2091,1.591,45.23,71.96,1
13,6,0,Storm,3,30,17,26.8,7,8.9,0.614,0.1702,2.126,55.43,117.84,1
13,3,0,Clear,5,20,10,19.4,5,1.5,-0.812,0.0602,2.186,36.14,79.0,1
2,0,0,Clear,2,11,22,25.5,10,3.6,-0.898,0.0712,1.174,48.81,57.3,0
13,2,0,Storm,5,21,5,22.6,4,11.0,0.024,0.2467,2.5,55.72,139.3,1
3,4,0,Cloudy,1,11,26,15.2,7,9.9,-1.783,0.0956,1.224,55.16,67.52,0
13,0,0,Rain,1,38,23,24.1,11,4.8,1.723,0.2306,1.904,51.09,97.28,1
22,0,0,Clear,2,22,12,18.3,8,2.1,1.218,0.1776,2.001,41.45,82.94,1
12,2,0,Clear,4,19,10,17.4,1,14.6,-0.046,0.0678,2.11,52.11,109.95,1
18,6,0,Clear,4,41,30,17.9,15,4.6,-0.36,0.2068,1.757,56.79,99.78,1
7,2,0,Cloudy,2,13,14,21.2,4,5.0,0.738,0.0493,1.45,38.81,56.27,1
22,6,0,Storm,1,20,14,15.8,5,7.6,-0.804,0.0697,1.918,45.79,87.83,1
19,5,0,Cloudy,4,24,8,12.1,1,5.3,-1.23,0.0728,2.5,38.6,96.5,1
22,2,0,Clear,4,13,8,17.7,3,5.2,-1.525,0.0487,1.883,39.71,74.77,1
17,1,0,Clear,2,22,14,16.4,2,4.4,0.338,0.1073,1.784,34.86,62.19,1
15,5,0,Rain,1,11,12,21.2,1,14.6,-0.472,0.1593,1.433,57.87,82.93,1
12,5,0,Clear,5,16,4,23.7,1,2.2,0.283,0.0993,2.5,29.56,73.9,1
22,4,0,Clear,2,26,27,15.9,10,3.3,-1.45,0.1011,1.341,48.27,64.73,0
20,6,0,Rain,2,17,9,14.5,2,10.1,-1.263,0.1714,2.03,47.78,96.99,1
10,0,0,Clear,5,12,9,14.2,2,3.3,-0.998,0.2738,1.785,34.01,60.71,1
2,2,0,Cloudy,4,11,17,17.5,5,4.6,-1.957,0.2184,1.301,44.02,57.27,0
0,4,0,Clear,2,21,22,11.2,13,9.4,-0.902,0.1778,1.412,61.88,87.37,1
5,0,0,Clear,3,9,6,18.6,1,6.0,-1.071,0.1944,1.812,37.13,67.28,1
1,6,0,Clear,3,18,20,14.6,10,9.9,-0.7,0.174,1.4,59.45,83.23,1
5,4,1,Cloudy,2,19,14,17.4,6,2.1,-1.043,0.1104,1.771,38.74,68.61,1
2,2,0,Clear,3,14,18,19.9,12,8.5,-1.739,0.0614,1.366,61.8,84.42,0
23,1,0,Fog,1,28,42,20.3,14,4.2,1.384,0.1923,1.368,54.77,74.93,0
2,0,0,Clear,3,10,21,18.8,11,1.6,1.052,0.2447,1.202,45.3,54.45,0
15,4,0,Rain,3,29,18,17.4,14,9.3,-0.221,0.0469,1.89,64.79,122.45,1
8,6,0,Clear,3,26,31,20.5,12,3.6,0.248,0.011,1.318,52.03,68.58,0
4,0,0,Clear,2,12,21,18.7,10,7.1,-0.552,0.0796,1.169,53.97,63.09,0
16,2,0,Cloudy,4,26,29,13.7,15,3.2,1.129,0.1535,1.439,53.32,76.73,1
23,4,0,Rain,3,8,10,23.9,1,3.8,0.795,0.2111,1.548,32.7,50.62,1
18,3,0,Clear,5,24,15,11.2,9,5.2,1.445,0.1414,2.051,48.19,98.84,1
23,4,1,Clear,2,19,8,21.9,4,6.8,-0.659,0.1113,2.342,43.21,101.2,1
14,4,0,Rain,5,23,7,22.1,5,2.2,0.62,0.0512,2.5,36.84,92.1,1
16,6,0,Clear,1,18,28,28.5,10,5.5,0.991,0.0702,1.262,50.21,63.37,0
3,4,0,Storm,5,28,11,16.4,10,5.0,0.556,0.0528,2.5,51.47,128.68,1
20,4,0,Clear,4,32,11,22.2,9,3.0,0.031,0.1491,2.419,45.33,109.65,1
17,2,0,Rain,3,38,13,20.2,8,6.3,-1.984,0.3284,2.5,50.94,127.35,1
6,1,1,Cloudy,1,16,31,20.4,8,4.0,0.365,0.0657,1.275,45.17,57.59,0
8,0,0,Clear,4,15,12,17.4,4,3.7,-0.305,0.0569,1.593,37.07,59.05,1
14,0,0,Clear,3,22,21,22.2,8,3.6,1.308,0.4043,1.536,44.88,68.94,1
0,5,0,Storm,3,25,9,8.7,5,5.0,-0.038,0.2602,2.5,42.77,106.93,1
19,0,0,Clear,3,22,17,22.8,5,2.8,1.062,0.0895,1.73,38.05,65.83,1
6,3,0,Clear,2,13,28,30.1,10,7.5,1.211,0.1009,1.221,53.81,65.7,0
1,4,0,Clear,1,14,21,13.6,5,4.6,0.427,0.084,1.192,41.55,49.53,0
7,4,1,Clear,5,13,19,20.2,8,7.4,1.315,0.1256,1.574,51.77,81.49,1
20,0,0,Cloudy,2,41,18,21.4,6,2.9,-1.702,0.1955,2.099,39.15,82.18,1
6,6,1,Cloudy,3,8,19,22.0,5,3.9,0.467,0.0178,1.378,42.15,58.08,0
12,3,0,Storm,3,44,18,16.1,15,6.2,-0.334,0.0508,2.415,57.15,138.02,1
19,0,0,Clear,4,38,17,20.4,9,2.5,-0.519,0.1341,2.19,42.22,92.46,1
0,0,0,Rain,2,8,10,18.6,3,4.4,-1.75,0.2224,1.373,40.33,55.37,0
18,6,0,Storm,4,16,8,20.4,5,5.9,1.216,0.1858,2.394,43.22,103.47,1
6,6,0,Clear,1,8,11,19.6,3,4.7,0.481,0.1621,1.268,37.02,46.94,0
16,5,0,Rain,4,37,19,20.4,15,5.9,0.656,0.1048,2.251,59.75,134.5,1
4,2,0,Clear,5,8,16,8.2,12,8.8,0.236,0.2109,1.3,61.59,80.07,0
3,6,0,Cloudy,5,20,15,28.0,12,3.0,-0.143,0.1117,1.731,49.15,85.08,1
18,1,0,Clear,1,21,19,17.8,5,10.2,-0.458,0.4037,1.462,55.99,81.86,1
19,1,0,Clear,3,23,9,13.0,3,4.5,-0.474,0.0938,2.192,35.14,77.03,1
23,5,0,Clear,4,15,26,17.0,15,9.6,-1.103,0.3705,1.328,65.36,86.8,0
16,2,1,Clear,4,12,21,21.0,6,1.9,0.454,0.13,1.466,38.46,56.38,1
11,3,0,Clear,4,20,18,15.7,11,15.8,0.979,0.071,1.662,73.06,121.43,1
4,4,1,Fog,4,14,12,20.8,4,6.1,1.519,0.072,1.842,42.73,78.71,1
7,1,1,Storm,4,25,6,26.7,7,4.0,-0.823,0.2201,2.5,43.07,107.68,1
15,6,0,Rain,1,14,9,20.6,4,4.0,-0.834,0.1793,1.797,36.69,65.93,1
8,1,0,Clear,2,15,11,14.6,4,7.8,-1.097,0.0646,1.704,43.99,74.96,1
11,6,0,Fog,4,16,12,8.8,4,4.2,1.431,0.1046,1.861,40.71,75.76,1
4,1,0,Fog,4,15,13,21.3,7,8.7,0.409,0.2105,1.748,53.72,93.9,1
10,2,0,Rain,2,12,12,19.2,2,2.5,0.361,0.2344,1.501,32.46,48.72,1
5,1,0,Rain,4,7,6,23.8,1,8.0,0.321,0.1219,1.695,46.56,78.92,1
2,3,0,Clear,2,12,15,15.9,5,4.0,0.105,0.1012,1.352,39.93,53.99,0
3,0,0,Storm,3,27,19,18.5,13,14.5,-0.118,0.2159,1.979,75.06,148.54,1
12,1,0,Cloudy,3,17,10,16.4,1,5.0,0.429,0.1316,1.943,36.18,70.3,1
8,3,0,Cloudy,4,23,23,11.2,11,5.4,1.088,0.1025,1.506,53.46,80.51,1
2,4,1,Clear,3,20,24,17.4,12,3.3,-0.245,0.1161,1.43,49.66,71.01,1
12,6,0,Clear,2,42,30,16.9,15,4.3,0.933,0.1167,1.725,55.87,96.38,1
3,5,0,Fog,4,11,17,21.8,3,2.4,0.47,0.0293,1.443,36.51,52.68,1
0,6,0,Cloudy,5,15,17,12.8,11,8.9,0.304,0.0639,1.478,60.92,90.04,1
3,5,1,Rain,3,5,6,17.4,2,3.4,1.386,0.0676,1.646,31.91,52.52,1
10,5,0,Clear,4,29,21,20.0,12,2.6,2.543,0.179,1.862,48.13,89.62,1
22,2,0,Cloudy,1,34,27,18.2,12,19.7,1.075,0.1809,1.696,80.61,136.71,1
5,6,0,Clear,3,19,25,13.5,12,11.4,-0.26,0.1362,1.393,66.42,92.52,0
6,6,0,Rain,2,19,15,15.9,12,5.2,0.157,0.2334,1.69,54.15,91.51,1
5,3,0,Cloudy,4,12,16,8.7,9,4.3,1.211,0.1092,1.478,46.51,68.74,1
8,0,0,Clear,2,23,17,19.5,7,3.9,-0.38,0.0826,1.63,43.22,70.45,1
17,0,1,Clear,1,34,23,19.2,7,6.3,-0.231,0.1678,1.827,47.93,87.57,1
7,3,0,Clear,3,25,20,20.8,14,7.7,-0.991,0.373,1.587,58.57,92.95,1
15,4,0,Clear,3,19,19,19.6,9,2.5,-0.407,0.2967,1.472,43.48,64.0,1
21,3,0,Rain,3,28,14,18.5,7,4.3,0.789,0.0761,2.116,43.24,91.5,1
22,6,1,Rain,4,30,15,16.1,13,13.8,-1.703,0.1607,2.425,72.99,177.0,1
13,3,0,Clear,5,28,18,15.0,8,8.7,1.042,0.2131,1.938,56.5,109.5,1
17,4,1,Cloudy,4,23,12,14.6,3,3.0,1.086,0.074,2.214,37.16,82.27,1
22,5,0,Fog,2,20,33,25.2,12,2.8,1.657,0.1249,1.356,48.28,65.47,0
18,6,0,Clear,5,19,19,27.8,10,6.2,1.042,0.2084,1.607,51.75,83.16,1
7,4,0,Cloudy,3,6,9,25.7,2,4.9,0.312,0.3315,1.337,36.6,48.93,0
3,3,0,Clear,4,17,18,36.4,11,3.4,-1.675,0.036,1.415,48.79,69.04,1
2,0,1,Cloudy,3,5,6,19.3,1,8.6,-1.58,0.1241,1.498,42.29,63.35,1
21,4,0,Clear,1,41,34,15.6,15,8.7,-0.184,0.1574,1.552,65.16,101.13,1
13,1,0,Clear,3,30,25,10.6,10,10.0,-1.345,0.0571,1.57,59.59,93.56,1
7,2,1,Clear,1,14,24,14.5,6,4.0,0.89,0.2599,1.342,39.55,53.08,0
8,3,0,Cloudy,4,20,17,15.5,6,3.6,0.53,0.3442,1.612,40.98,66.06,1
6,0,0,Clear,3,13,29,16.4,14,1.2,0.281,0.0859,1.152,48.77,56.18,0
19,4,0,Rain,3,24,14,17.4,4,4.9,-0.034,0.1477,2.068,43.71,90.39,1
14,1,0,Cloudy,1,8,14,5.0,2,10.4,1.837,0.0262,1.311,47.51,62.29,0
21,3,0,Clear,2,34,31,15.0,13,11.4,0.831,0.0858,1.51,67.14,101.38,1
7,2,0,Cloudy,2,10,18,16.1,8,4.5,-0.006,0.0517,1.253,47.47,59.48,0
11,2,0,Clear,1,25,22,18.0,9,1.8,-0.773,0.0249,1.441,40.61,58.52,1
2,2,0,Clear,1,7,23,12.5,3,11.9,-1.419,0.2276,1.134,55.45,62.88,0
23,0,0,Clear,3,20,27,12.6,14,6.6,0.349,0.0975,1.416,61.23,86.7,1
12,1,0,Rain,1,40,21,15.4,9,3.7,1.258,0.0293,2.102,47.05,98.9,1
13,5,0,Cloudy,3,33,22,14.8,7,3.1,0.679,0.3066,1.775,41.26,73.24,1
9,0,0,Clear,3,27,22,16.4,9,7.0,-0.969,0.1295,1.639,53.11,87.05,1
6,3,0,Cloudy,2,13,25,22.6,9,5.6,3.421,0.0297,1.265,49.8,63.0,0
22,0,0,Clear,5,17,18,25.6,9,4.2,-1.098,0.0365,1.503,45.62,68.57,1
11,3,0,Rain,3,23,23,6.9,13,4.9,0.944,0.147,1.629,51.94,84.61,1
16,4,0,Fog,4,14,19,18.2,10,4.6,1.838,0.1613,1.476,48.76,71.97,1
0,3,0,Clear,2,17,25,16.7,7,4.6,0.65,0.0584,1.314,43.84,57.61,0
6,5,0,Clear,1,20,35,19.4,13,9.2,-1.834,0.0975,1.217,65.11,79.24,0
19,1,0,Rain,1,33,32,13.2,12,3.9,0.124,0.0793,1.482,49.62,73.54,1
2,3,0,Cloudy,2,5,15,14.1,2,7.1,0.929,0.2866,1.172,43.82,51.36,0
2,1,0,Rain,2,6,20,22.0,4,2.1,-0.125,0.3645,1.195,36.46,43.57,0
19,3,0,Cloudy,2,32,26,24.1,14,17.9,-1.25,0.2548,1.572,80.61,126.72,1
7,0,0,Clear,2,14,11,19.4,1,2.9,-1.013,0.1113,1.554,32.05,49.81,1
6,1,0,Rain,1,22,26,13.4,13,3.6,0.995,0.1602,1.483,51.45,76.3,1
13,4,0,Clear,4,29,21,28.3,10,2.2,0.535,0.0644,1.744,43.98,76.7,1
4,5,0,Clear,2,8,9,16.9,1,2.7,0.394,0.0205,1.424,32.27,45.95,1
1,1,0,Fog,4,14,19,21.4,5,6.8,0.389,0.158,1.42,45.89,65.16,1
0,1,0,Cloudy,5,8,11,9.7,9,8.3,-0.564,0.1411,1.378,53.08,73.14,0
1,2,0,Clear,5,9,8,21.2,4,17.5,1.351,0.1451,1.691,64.5,109.07,1
3,1,1,Clear,3,8,19,16.1,6,2.8,1.263,0.1434,1.369,40.93,56.03,0
16,6,0,Clear,2,34,39,13.9,15,2.3,-0.376,0.0616,1.31,50.03,65.54,0
7,4,0,Cloudy,5,15,20,16.7,14,8.9,0.564,0.132,1.464,66.44,97.27,1
1,2,0,Storm,5,8,8,23.0,4,3.6,0.973,0.1001,1.75,37.15,65.01,1
0,3,0,Rain,4,11,24,30.7,10,8.3,-0.919,0.2109,1.315,57.74,75.93,0
11,3,0,Rain,3,30,28,28.7,14,6.6,-0.105,0.2371,1.608,59.65,95.92,1
20,3,0,Cloudy,2,39,26,25.2,9,2.5,-0.27,0.0714,1.651,47.12,77.8,1
8,2,1,Clear,3,27,14,22.0,10,6.0,0.158,0.2122,2.2,52.01,114.42,1
1,6,0,Cloudy,2,11,21,8.6,4,5.2,-0.851,0.1603,1.27,39.63,50.33,0
5,2,0,Clear,2,11,17,24.0,3,2.9,0.443,0.1127,1.303,34.33,44.73,0
11,2,0,Clear,3,19,20,16.6,10,4.1,0.437,0.0478,1.48,48.11,71.2,1
4,0,0,Clear,2,14,34,21.0,14,7.2,1.208,0.2397,1.212,59.24,71.8,0
23,3,0,Storm,3,22,16,13.2,9,3.2,0.086,0.1339,1.949,43.62,85.02,1
18,5,0,Clear,2,15,14,19.7,2,2.9,1.432,0.0378,1.492,32.67,48.74,1
8,6,1,Cloudy,1,23,35,19.9,11,1.1,1.5,0.0774,1.371,45.13,61.87,0
22,3,0,Storm,3,36,17,9.4,10,3.4,-0.518,0.3221,2.345,43.97,103.11,1
7,0,0,Rain,2,23,20,15.2,10,8.5,-1.624,0.103,1.611,58.38,94.05,1
3,5,0,Clear,3,16,9,15.5,6,3.7,-2.22,0.1107,1.894,41.51,78.62,1
22,4,0,Cloudy,3,24,19,12.0,12,10.9,0.964,0.049,1.713,65.39,112.01,1
23,6,0,Rain,3,11,12,18.4,4,7.0,-0.522,0.083,1.444,45.54,65.76,1
7,3,0,Cloudy,4,21,22,14.6,15,9.3,-1.217,0.0664,1.468,65.47,96.11,1
14,0,1,Clear,4,20,15,20.2,7,5.0,-0.451,0.1194,1.797,45.1,81.04,1
4,6,0,Cloudy,4,9,12,10.1,3,7.6,-1.016,0.1157,1.439,42.54,61.22,1
15,4,0,Cloudy,3,17,14,23.9,3,11.7,1.041,0.0434,1.696,51.41,87.19,1
16,5,0,Cloudy,4,21,14,8.3,4,4.4,-0.783,0.3173,1.846,39.46,72.84,1
17,0,0,Clear,3,34,22,28.3,14,5.4,0.483,0.2397,1.776,59.35,105.41,1
13,3,0,Storm,1,20,7,17.5,1,2.8,0.874,0.148,2.5,28.99,72.47,1
16,3,0,Storm,3,38,13,17.4,10,6.4,-0.565,0.2381,2.5,53.5,133.75,1
13,1,0,Clear,3,25,24,23.0,8,2.0,0.146,0.1128,1.407,40.23,56.6,1
19,5,0,Clear,4,33,20,17.3,9,3.8,0.748,0.104,1.97,48.74,96.02,1
4,1,1,Clear,3,8,15,18.6,4,3.7,-1.392,0.0544,1.266,40.44,51.2,0
11,0,1,Cloudy,2,28,23,15.3,11,9.5,-1.535,0.1654,1.73,59.78,103.42,1
9,1,0,Clear,3,15,16,21.6,3,3.8,0.697,0.2405,1.5,38.31,57.46,1
12,6,0,Cloudy,3,36,31,28.4,14,3.8,0.148,0.2652,1.583,53.38,84.5,1
3,0,0,Fog,3,8,16,17.0,5,4.2,-1.106,0.0691,1.229,43.46,53.41,0
7,4,0,Clear,2,18,26,18.6,11,3.5,0.041,0.1584,1.256,49.72,62.45,0
22,1,0,Clear,2,17,21,12.4,4,3.5,1.259,0.1121,1.401,37.96,53.18,1
2,2,0,Clear,5,10,21,10.3,15,6.2,-1.036,0.0463,1.353,60.34,81.64,0
15,3,0,Clear,3,21,24,18.4,8,7.2,-1.719,0.1865,1.401,50.4,70.61,1
15,0,0,Storm,4,10,8,27.5,5,8.3,-1.044,0.2544,1.835,47.79,87.69,1
11,1,0,Clear,5,33,16,15.9,14,4.1,-0.042,0.0148,2.147,54.73,117.51,1
0,4,0,Cloudy,4,19,16,17.6,15,22.5,-1.721,0.1855,1.722,90.0,154.98,1
0,0,0,Clear,2,8,6,10.1,1,3.0,-0.779,0.0797,1.586,29.84,47.33,1
6,3,1,Clear,2,23,28,17.3,11,6.0,-0.106,0.1889,1.424,54.15,77.11,1
2,4,0,Clear,4,13,18,28.7,13,4.9,0.787,0.1255,1.44,55.93,80.54,1
2,1,0,Rain,3,13,17,17.8,6,14.1,-1.853,0.2277,1.498,61.45,92.05,1
3,1,0,Rain,2,18,21,21.0,10,6.0,0.396,0.1273,1.427,50.02,71.38,1
4,3,1,Clear,4,14,23,25.4,10,8.0,0.066,0.3267,1.401,54.82,76.8,1
20,5,0,Cloudy,3,30,23,17.1,7,17.9,0.049,0.2459,1.651,72.29,119.35,1
15,0,0,Cloudy,4,23,21,29.1,11,5.0,0.21,0.0353,1.547,51.35,79.44,1
0,2,0,Clear,3,19,24,24.3,11,4.7,2.25,0.1645,1.453,51.3,74.54,1
15,6,0,Clear,3,12,24,19.8,7,2.2,0.233,0.1591,1.179,40.49,47.74,0
3,2,0,Clear,2,19,31,9.6,15,9.2,0.504,0.0914,1.298,68.3,88.65,0
10,2,0,Rain,2,25,20,21.7,9,3.9,-0.496,0.0481,1.665,45.27,75.37,1
0,5,0,Cloudy,4,21,24,17.6,13,5.2,-1.883,0.1197,1.365,55.51,75.77,0
2,3,0,Rain,2,8,16,17.2,2,1.7,-0.704,0.0846,1.345,33.87,45.56,0
3,2,1,Fog,3,14,19,8.1,9,5.5,-0.732,0.0799,1.431,49.86,71.35,1
10,5,0,Cloudy,2,8,20,17.2,4,15.6,-0.282,0.2193,1.269,61.75,78.36,0
11,0,0,Cloudy,4,28,14,13.5,9,4.5,0.299,0.1036,2.04,45.94,93.72,1
8,4,0,Fog,4,16,3,12.7,1,4.6,0.086,0.2209,2.5,34.35,85.88,1
14,2,0,Clear,2,13,21,10.5,5,2.8,1.307,0.103,1.336,39.54,52.83,0
17,6,0,Clear,3,23,15,23.9,3,2.6,0.624,0.2626,1.821,33.95,61.82,1
17,5,0,Cloudy,2,33,26,12.6,10,2.4,-1.048,0.07,1.599,44.13,70.56,1
